GOID,p.value,gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOterm,GOSlim,GOcat
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0045088,0.00237,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,regulation of innate immune response,stress response,P
GO:0045088,0.00237,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,regulation of innate immune response,stress response,P
GO:0045088,0.00237,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478759.1,117691871,NC_047563.1,68155765,68354621,regulation of innate immune response,stress response,P
GO:0045088,0.00237,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,regulation of innate immune response,stress response,P
GO:0045471,0.00512,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,response to ethanol,other biological processes,P
GO:0045471,0.00512,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478759.1,117691871,NC_047563.1,68155765,68354621,response to ethanol,other biological processes,P
GO:0045471,0.00512,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,response to ethanol,other biological processes,P
GO:0045471,0.00512,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,response to ethanol,other biological processes,P
GO:0045721,0.00234,LOC105344536,0.00214351709523621,1.94203737237133,complement C1q-like protein 4 isoform X1,XM_034450119.1,105344536,NC_047566.1,50582184,50583474,negative regulation of gluconeogenesis,other metabolic processes,P
GO:0045721,0.00234,LOC105344536,0.00214351709523621,1.94203737237133,complement C1q-like protein 4 isoform X1,XM_034450118.1,105344536,NC_047566.1,50582184,50583595,negative regulation of gluconeogenesis,other metabolic processes,P
GO:0045917,0.00276,LOC105322860,4.66110570701101e-06,1.61629867426826,protein l(2)37Cc,XM_034446901.1,105322860,NC_047565.1,30828221,30832444,positive regulation of complement activation,stress response,P
GO:0045917,0.00276,LOC105322860,4.66110570701101e-06,1.61629867426826,protein l(2)37Cc,XM_034446901.1,105322860,NC_047565.1,30828221,30832444,positive regulation of complement activation,protein metabolism,P
GO:0046785,0.00044,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477530.1,117691429,NC_047563.1,49282185,49286995,microtubule polymerization,cell organization and biogenesis,P
GO:0046785,0.00044,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477531.1,117691429,NC_047563.1,49282185,49286995,microtubule polymerization,cell organization and biogenesis,P
GO:0046785,0.00044,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477534.1,117691429,NC_047563.1,49282185,49286995,microtubule polymerization,cell organization and biogenesis,P
GO:0046785,0.00044,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477532.1,117691429,NC_047563.1,49282185,49286868,microtubule polymerization,cell organization and biogenesis,P
GO:0046785,0.00044,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477533.1,117691429,NC_047563.1,49282185,49286995,microtubule polymerization,cell organization and biogenesis,P
GO:0048641,0.00746,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,regulation of skeletal muscle tissue development,developmental processes,P
GO:0048641,0.00746,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,regulation of skeletal muscle tissue development,developmental processes,P
GO:0048641,0.00746,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,regulation of skeletal muscle tissue development,developmental processes,P
GO:0048705,0.00019,LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,skeletal system morphogenesis,developmental processes,P
GO:0050714,0.00215,LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,positive regulation of protein secretion,transport,P
GO:0050775,0.00128,LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0050775,0.00128,LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0050775,0.00128,LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00128,LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00128,LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00128,LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0051259,0.00263,LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,protein oligomerization,cell organization and biogenesis,P
GO:0051291,0.00188,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,protein heterooligomerization,cell organization and biogenesis,P
GO:0051291,0.00188,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478759.1,117691871,NC_047563.1,68155765,68354621,protein heterooligomerization,cell organization and biogenesis,P
GO:0051291,0.00188,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,protein heterooligomerization,cell organization and biogenesis,P
GO:0051291,0.00188,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,protein heterooligomerization,cell organization and biogenesis,P
GO:0051301,0.00109,LOC105325816,0.000380825433648072,3.34415762441838,uncharacterized protein LOC105325816,XM_011425531.3,105325816,NC_047559.1,52464479,52475232,cell division,other biological processes,P
GO:0051301,0.00109,LOC117691520,0.00238623952614015,2.07709368617667,uncharacterized protein LOC117691520 isoform X2,XM_034477761.1,117691520,NC_047563.1,8053916,8123190,cell division,other biological processes,P
GO:0051301,0.00109,LOC117691520,0.00238623952614015,2.07709368617667,uncharacterized protein LOC117691520 isoform X2,XM_034477762.1,117691520,NC_047563.1,8053916,8123190,cell division,other biological processes,P
GO:0051301,0.00109,LOC117691520,0.00238623952614015,2.07709368617667,uncharacterized protein LOC117691520 isoform X2,XM_034477765.1,117691520,NC_047563.1,8053916,8122220,cell division,other biological processes,P
GO:0051301,0.00109,LOC117691520,0.00238623952614015,2.07709368617667,uncharacterized protein LOC117691520 isoform X2,XM_034477766.1,117691520,NC_047563.1,8053916,8122220,cell division,other biological processes,P
GO:0051301,0.00109,LOC105344432,0.000169450723446687,2.66685598833602,M-phase inducer phosphatase 1,XM_011452215.3,105344432,NC_047562.1,2032824,2038154,cell division,other biological processes,P
GO:0051301,0.00109,LOC105317176,7.31553027976397e-06,2.65141324743323,spindle and kinetochore-associated protein 1,XM_011413735.3,105317176,NC_047561.1,17822789,17833610,cell division,other biological processes,P
GO:0051301,0.00109,LOC105325816,0.000380825433648072,3.34415762441838,uncharacterized protein LOC105325816,XM_034446476.1,105325816,NC_047559.1,52465589,52475232,cell division,other biological processes,P
GO:0051301,0.00109,LOC117691520,0.00238623952614015,2.07709368617667,uncharacterized protein LOC117691520 isoform X2,XM_034477763.1,117691520,NC_047563.1,8053916,8123190,cell division,other biological processes,P
GO:0051301,0.00109,LOC105317176,7.31553027976397e-06,2.65141324743323,spindle and kinetochore-associated protein 1,XM_020062742.2,105317176,NC_047561.1,17822789,17833654,cell division,other biological processes,P
GO:0051301,0.00109,LOC117691520,0.00238623952614015,2.07709368617667,uncharacterized protein LOC117691520 isoform X2,XM_034477764.1,117691520,NC_047563.1,8053916,8123190,cell division,other biological processes,P
GO:0051301,0.00109,LOC105319806,0.00289920596808235,1.93343609203723,uncharacterized protein LOC105319806,XM_011417496.3,105319806,NC_047568.1,41844381,41846125,cell division,other biological processes,P
GO:0051591,0.00393,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,response to cAMP,other biological processes,P
GO:0051591,0.00393,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478759.1,117691871,NC_047563.1,68155765,68354621,response to cAMP,other biological processes,P
GO:0051591,0.00393,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,response to cAMP,other biological processes,P
GO:0051591,0.00393,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,response to cAMP,other biological processes,P
GO:0051607,0.00570,LOC117683997,0.000125843749222108,-2.27846596230807,uncharacterized protein LOC117683997,XM_034454397.1,117683997,NC_047567.1,10590686,10592976,defense response to virus,stress response,P
GO:0060544,0.00014,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,regulation of necroptosis,death,P
GO:0060544,0.00014,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478759.1,117691871,NC_047563.1,68155765,68354621,regulation of necroptosis,death,P
GO:0060544,0.00014,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,regulation of necroptosis,death,P
GO:0060544,0.00014,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,regulation of necroptosis,death,P
GO:0070165,0.00058,LOC105344536,0.00214351709523621,1.94203737237133,complement C1q-like protein 4 isoform X1,XM_034450118.1,105344536,NC_047566.1,50582184,50583595,positive regulation of adiponectin secretion,transport,P
GO:0070165,0.00058,LOC105344536,0.00214351709523621,1.94203737237133,complement C1q-like protein 4 isoform X1,XM_034450118.1,105344536,NC_047566.1,50582184,50583595,positive regulation of adiponectin secretion,cell-cell signaling,P
GO:0070165,0.00058,LOC105344536,0.00214351709523621,1.94203737237133,complement C1q-like protein 4 isoform X1,XM_034450119.1,105344536,NC_047566.1,50582184,50583474,positive regulation of adiponectin secretion,transport,P
GO:0070165,0.00058,LOC105344536,0.00214351709523621,1.94203737237133,complement C1q-like protein 4 isoform X1,XM_034450119.1,105344536,NC_047566.1,50582184,50583474,positive regulation of adiponectin secretion,cell-cell signaling,P
GO:0070266,0.00019,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,necroptosis,death,P
GO:0070266,0.00019,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,necroptosis,death,P
GO:0070266,0.00019,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478759.1,117691871,NC_047563.1,68155765,68354621,necroptosis,death,P
GO:0070266,0.00019,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,necroptosis,death,P
GO:0070327,0.00153,LOC105340623,0.0195541143726358,1.8506535649143,solute carrier organic anion transporter family member 4A1 isoform X1,XM_020072358.2,105340623,NC_047561.1,20057545,20064214,thyroid hormone transport,transport,P
GO:0070327,0.00153,LOC105340623,0.0195541143726358,1.8506535649143,solute carrier organic anion transporter family member 4A1 isoform X1,XM_020072359.2,105340623,NC_047561.1,20057694,20064082,thyroid hormone transport,transport,P
