GOID,p.value,gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOterm,GOSlim,GOcat
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453790.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453790.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453790.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453784.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453784.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453784.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453784.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453794.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453794.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453794.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453790.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_011434203.3,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_011434203.3,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_011434203.3,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453784.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_011434203.3,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_011434203.3,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453779.1,105331842,NC_047559.1,3298126,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453794.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453794.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453779.1,105331842,NC_047559.1,3298126,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453779.1,105331842,NC_047559.1,3298126,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453779.1,105331842,NC_047559.1,3298126,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453779.1,105331842,NC_047559.1,3298126,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_011434203.3,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,protein metabolism,P
GO:0016572,0.00866,LOC105331842,0.0212820295445074,-0.360298735373944,tyrosine-protein kinase BAZ1B isoform X5,XM_034453784.1,105331842,NC_047559.1,3298248,3322084,histone phosphorylation,cell organization and biogenesis,P
GO:0018027,0.00089,LOC105346274,7.04763699993643e-05,0.336770211498424,uncharacterized protein LOC105346274 isoform X1,XM_034446685.1,105346274,NC_047565.1,17387809,17414978,peptidyl-lysine dimethylation,protein metabolism,P
GO:0018027,0.00089,LOC105346274,7.04763699993643e-05,0.336770211498424,uncharacterized protein LOC105346274 isoform X1,XM_034446687.1,105346274,NC_047565.1,17387809,17414978,peptidyl-lysine dimethylation,protein metabolism,P
GO:0018027,0.00089,LOC105346274,7.04763699993643e-05,0.336770211498424,uncharacterized protein LOC105346274 isoform X1,XM_034446684.1,105346274,NC_047565.1,17389920,17414978,peptidyl-lysine dimethylation,protein metabolism,P
GO:0018027,0.00089,LOC105346274,7.04763699993643e-05,0.336770211498424,uncharacterized protein LOC105346274 isoform X1,XM_034446683.1,105346274,NC_047565.1,17387808,17414978,peptidyl-lysine dimethylation,protein metabolism,P
GO:0019086,0.00035,LOC105325006,0.00414381187850499,0.582263143379518,upstream stimulatory factor 1 isoform X1,XM_011424324.3,105325006,NC_047565.1,56014595,56024563,late viral mRNA transcription,RNA metabolism,P
GO:0019086,0.00035,LOC105325006,0.00414381187850499,0.582263143379518,upstream stimulatory factor 1 isoform X1,XM_011424327.3,105325006,NC_047565.1,56014594,56024563,late viral mRNA transcription,RNA metabolism,P
GO:0019086,0.00035,LOC105325006,0.00414381187850499,0.582263143379518,upstream stimulatory factor 1 isoform X1,XM_011424323.3,105325006,NC_047565.1,56014596,56024563,late viral mRNA transcription,RNA metabolism,P
GO:0019376,0.00262,LOC105331912,0.0162051399120148,-0.866594376548057,inactive pancreatic lipase-related protein 1 isoform X2,XM_034482015.1,105331912,NC_047564.1,16071910,16085467,galactolipid catabolic process,other metabolic processes,P
GO:0019376,0.00262,LOC105331912,0.0162051399120148,-0.866594376548057,inactive pancreatic lipase-related protein 1 isoform X2,XM_034482016.1,105331912,NC_047564.1,16071888,16085467,galactolipid catabolic process,other metabolic processes,P
GO:0019376,0.00262,LOC105331912,0.0162051399120148,-0.866594376548057,inactive pancreatic lipase-related protein 1 isoform X2,XM_034482014.1,105331912,NC_047564.1,16071911,16075903,galactolipid catabolic process,other metabolic processes,P
GO:0019852,0.00399,LOC105342120,0.0382968894042065,-0.497716455162119,glutathione S-transferase omega-1,XM_011448982.2,105342120,NC_047564.1,34822323,34825627,L-ascorbic acid metabolic process,other metabolic processes,P
GO:0019853,0.00194,LOC105330682,0.0176662856464225,-0.989725991917504,regucalcin,XM_034457949.1,105330682,NC_047568.1,36338590,36342859,L-ascorbic acid biosynthetic process,other metabolic processes,P
GO:0019853,0.00194,LOC105330682,0.0176662856464225,-0.989725991917504,regucalcin,XM_034457948.1,105330682,NC_047568.1,36338590,36342844,L-ascorbic acid biosynthetic process,other metabolic processes,P
GO:0019853,0.00194,LOC105330682,0.0176662856464225,-0.989725991917504,regucalcin,XM_034457950.1,105330682,NC_047568.1,36338590,36342828,L-ascorbic acid biosynthetic process,other metabolic processes,P
GO:0021591,0.00697,LOC105330271,0.0101903950747367,0.635565524318118,CDK-activating kinase assembly factor MAT1,XM_034468553.1,105330271,NC_047561.1,38650332,38654290,ventricular system development,developmental processes,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431267.3,105329818,NC_047568.1,44072382,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431268.3,105329818,NC_047568.1,44072379,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431274.3,105329818,NC_047568.1,44072382,44110584,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431271.3,105329818,NC_047568.1,44072382,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_034458912.1,105329818,NC_047568.1,44072378,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_020067917.2,105329818,NC_047568.1,44072381,44110584,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431273.3,105329818,NC_047568.1,44099778,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_020067915.2,105329818,NC_047568.1,44072382,44110584,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_020067916.2,105329818,NC_047568.1,44072381,44110584,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_034458913.1,105329818,NC_047568.1,44079460,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431270.3,105329818,NC_047568.1,44072382,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431269.3,105329818,NC_047568.1,44072382,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030178,0.00315,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431272.3,105329818,NC_047568.1,44095845,44113874,negative regulation of Wnt receptor signaling pathway,signal transduction,P
GO:0030277,0.00018,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457984.1,105341456,NC_047568.1,36656310,36662053,maintenance of gastrointestinal epithelium,other biological processes,P
GO:0030277,0.00018,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457982.1,105341456,NC_047568.1,36656659,36662051,maintenance of gastrointestinal epithelium,other biological processes,P
GO:0030277,0.00018,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457983.1,105341456,NC_047568.1,36650323,36662053,maintenance of gastrointestinal epithelium,other biological processes,P
GO:0030707,0.00811,LOC105334278,0.0149604732763575,0.426611022853309,beta-1;3-galactosyltransferase brn,XM_011437657.3,105334278,NC_047559.1,37459859,37483557,ovarian follicle cell development,other biological processes,P
GO:0030707,0.00811,LOC105334278,0.0149604732763575,0.426611022853309,beta-1;3-galactosyltransferase brn,XM_034443388.1,105334278,NC_047559.1,37459859,37475177,ovarian follicle cell development,other biological processes,P
GO:0030707,0.00811,LOC105334278,0.0149604732763575,0.426611022853309,beta-1;3-galactosyltransferase brn,XM_011437661.3,105334278,NC_047559.1,37459859,37471562,ovarian follicle cell development,other biological processes,P
GO:0030707,0.00811,LOC105334278,0.0149604732763575,0.426611022853309,beta-1;3-galactosyltransferase brn,XM_011437659.3,105334278,NC_047559.1,37459859,37471849,ovarian follicle cell development,other biological processes,P
GO:0030707,0.00811,LOC105334278,0.0149604732763575,0.426611022853309,beta-1;3-galactosyltransferase brn,XM_011437660.3,105334278,NC_047559.1,37459859,37470910,ovarian follicle cell development,other biological processes,P
GO:0030707,0.00811,LOC105334278,0.0149604732763575,0.426611022853309,beta-1;3-galactosyltransferase brn,XM_011437656.3,105334278,NC_047559.1,37459859,37472339,ovarian follicle cell development,other biological processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424015.3,105324821,NC_047564.1,35080441,35084693,regulation of sorocarp development,developmental processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424014.3,105324821,NC_047564.1,35080441,35084693,regulation of sorocarp development,developmental processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_034481672.1,105324821,NC_047564.1,35080441,35084693,regulation of sorocarp development,stress response,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424015.3,105324821,NC_047564.1,35080441,35084693,regulation of sorocarp development,stress response,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424011.3,105324821,NC_047564.1,35080360,35084693,regulation of sorocarp development,developmental processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_034481674.1,105324821,NC_047564.1,35080441,35084693,regulation of sorocarp development,developmental processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424012.3,105324821,NC_047564.1,35080374,35084693,regulation of sorocarp development,stress response,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_034481673.1,105324821,NC_047564.1,35081047,35084693,regulation of sorocarp development,developmental processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424011.3,105324821,NC_047564.1,35080360,35084693,regulation of sorocarp development,stress response,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424013.3,105324821,NC_047564.1,35081047,35084693,regulation of sorocarp development,developmental processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_034481674.1,105324821,NC_047564.1,35080441,35084693,regulation of sorocarp development,stress response,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_034481672.1,105324821,NC_047564.1,35080441,35084693,regulation of sorocarp development,developmental processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424014.3,105324821,NC_047564.1,35080441,35084693,regulation of sorocarp development,stress response,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424013.3,105324821,NC_047564.1,35081047,35084693,regulation of sorocarp development,stress response,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_011424012.3,105324821,NC_047564.1,35080374,35084693,regulation of sorocarp development,developmental processes,P
GO:0031156,0.00023,LOC105324821,0.00902067111447572,0.893355559604168,uncharacterized protein LOC105324821,XM_034481673.1,105324821,NC_047564.1,35081047,35084693,regulation of sorocarp development,stress response,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_020072032.2,105339814,NC_047565.1,32233557,32270869,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445549.3,105339814,NC_047565.1,32245408,32269123,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_020072034.2,105339814,NC_047565.1,32233557,32270869,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_020072034.2,105339814,NC_047565.1,32233557,32270869,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105321448,0.0440192255987668,0.569270522118204,TBC1 domain family member 15 isoform X1,XM_011419709.3,105321448,NC_047560.1,19456137,19473726,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445545.3,105339814,NC_047565.1,32237312,32269123,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105321448,0.0440192255987668,0.569270522118204,TBC1 domain family member 15 isoform X1,XM_011419710.3,105321448,NC_047560.1,19456316,19473726,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445546.3,105339814,NC_047565.1,32233557,32269123,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445548.3,105339814,NC_047565.1,32240290,32269123,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105321448,0.0440192255987668,0.569270522118204,TBC1 domain family member 15 isoform X1,XM_011419710.3,105321448,NC_047560.1,19456316,19473726,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_034446058.1,105339814,NC_047565.1,32237329,32269123,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_034446059.1,105339814,NC_047565.1,32237154,32269123,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445548.3,105339814,NC_047565.1,32240290,32269123,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445545.3,105339814,NC_047565.1,32237312,32269123,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105321448,0.0440192255987668,0.569270522118204,TBC1 domain family member 15 isoform X1,XM_011419709.3,105321448,NC_047560.1,19456137,19473726,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105321448,0.0440192255987668,0.569270522118204,TBC1 domain family member 15 isoform X1,XM_011419710.3,105321448,NC_047560.1,19456316,19473726,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105321448,0.0440192255987668,0.569270522118204,TBC1 domain family member 15 isoform X1,XM_011419709.3,105321448,NC_047560.1,19456137,19473726,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_020072032.2,105339814,NC_047565.1,32233557,32270869,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105321448,0.0440192255987668,0.569270522118204,TBC1 domain family member 15 isoform X1,XM_011419710.3,105321448,NC_047560.1,19456316,19473726,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445546.3,105339814,NC_047565.1,32233557,32269123,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445549.3,105339814,NC_047565.1,32245408,32269123,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_034446058.1,105339814,NC_047565.1,32237329,32269123,regulation of vesicle fusion,transport,P
GO:0031338,0.00013,LOC105321448,0.0440192255987668,0.569270522118204,TBC1 domain family member 15 isoform X1,XM_011419709.3,105321448,NC_047560.1,19456137,19473726,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_034446059.1,105339814,NC_047565.1,32237154,32269123,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445547.3,105339814,NC_047565.1,32233557,32269123,regulation of vesicle fusion,cell organization and biogenesis,P
GO:0031338,0.00013,LOC105339814,0.0435012945922744,-0.326276686871389,ecotropic viral integration site 5 ortholog isoform X1,XM_011445547.3,105339814,NC_047565.1,32233557,32269123,regulation of vesicle fusion,transport,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455782.1,117684293,NC_047568.1,6341368,6349600,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455773.1,117684293,NC_047568.1,6341368,6359122,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455777.1,117684293,NC_047568.1,6209253,6349600,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455781.1,117684293,NC_047568.1,6209253,6349600,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455780.1,117684293,NC_047568.1,6209253,6349600,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455776.1,117684293,NC_047568.1,6341368,6349600,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455783.1,117684293,NC_047568.1,6209253,6349600,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455775.1,117684293,NC_047568.1,6341368,6349600,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031398,0.00851,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455778.1,117684293,NC_047568.1,6341368,6349600,positive regulation of protein ubiquitination,protein metabolism,P
GO:0031532,0.00313,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477533.1,117691429,NC_047563.1,49282185,49286995,actin cytoskeleton reorganization,cell organization and biogenesis,P
GO:0031532,0.00313,LOC105333741,0.0155063894241241,0.505640631454371,scavenger receptor class F member 2-like isoform X1,XM_034471981.1,105333741,NC_047562.1,50912530,50923463,actin cytoskeleton reorganization,cell organization and biogenesis,P
GO:0031532,0.00313,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477534.1,117691429,NC_047563.1,49282185,49286995,actin cytoskeleton reorganization,cell organization and biogenesis,P
GO:0031532,0.00313,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477532.1,117691429,NC_047563.1,49282185,49286868,actin cytoskeleton reorganization,cell organization and biogenesis,P
GO:0031532,0.00313,LOC105333741,0.0155063894241241,0.505640631454371,scavenger receptor class F member 2-like isoform X1,XM_034471982.1,105333741,NC_047562.1,50912530,50936150,actin cytoskeleton reorganization,cell organization and biogenesis,P
GO:0031532,0.00313,LOC105328478,0.00344642006183853,0.993199284416785,cdc42 homolog,XM_011429373.3,105328478,NC_047561.1,52833706,52835090,actin cytoskeleton reorganization,cell organization and biogenesis,P
GO:0031532,0.00313,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477531.1,117691429,NC_047563.1,49282185,49286995,actin cytoskeleton reorganization,cell organization and biogenesis,P
GO:0031532,0.00313,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477530.1,117691429,NC_047563.1,49282185,49286995,actin cytoskeleton reorganization,cell organization and biogenesis,P
GO:0032259,0.00117,LOC105342120,0.0382968894042065,-0.497716455162119,glutathione S-transferase omega-1,XM_011448982.2,105342120,NC_047564.1,34822323,34825627,methylation,other metabolic processes,P
GO:0032481,0.00271,LOC105342935,0.0311940315097117,0.878873531116618,uncharacterized protein LOC105342935,XM_020073209.2,105342935,NC_047562.1,6369056,6373552,positive regulation of type I interferon production,other biological processes,P
GO:0032481,0.00271,LOC105342935,0.0311940315097117,0.878873531116618,uncharacterized protein LOC105342935,XM_034472905.1,105342935,NC_047562.1,6369056,6373831,positive regulation of type I interferon production,other biological processes,P
GO:0032481,0.00271,LOC105347308,0.00307097640922331,-0.966307666820046,myeloid differentiation primary response protein MyD88,XM_011456322.3,105347308,NC_047559.1,40502969,40504901,positive regulation of type I interferon production,other biological processes,P
GO:0032481,0.00271,LOC117690049,0.0490107034250237,1.21455672982514,uncharacterized protein LOC117690049,XM_034472906.1,117690049,NC_047562.1,6377928,6391333,positive regulation of type I interferon production,other biological processes,P
GO:0032481,0.00271,LOC109617704,0.0125317678663276,-1.76519334355505,uncharacterized protein LOC109617704,XM_034471065.1,109617704,NC_047561.1,36809170,36821371,positive regulation of type I interferon production,other biological processes,P
GO:0032715,0.00958,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453222.1,105333995,NC_047567.1,27525810,27535855,negative regulation of interleukin-6 production,other biological processes,P
