gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105334247,236.2269304,0.650759775,0.138496389,1.84E-07,4.48E-05,characterized,ecto-NOX disulfide-thiol exchanger 2,genome,1,1,triploid_desiccation
LOC105328049,137.9193751,0.651079681,0.216002331,0.000152537,0.009644322,characterized,E3 ubiquitin-protein ligase XIAP,genome,1,1,triploid_desiccation
LOC105344422,23.09923682,0.651292634,0.223570304,0.00020462,0.012096973,characterized,E3 ubiquitin-protein ligase TRIM71,genome,1,1,triploid_desiccation
LOC105336649,432.7411382,0.656731426,0.205850406,8.57E-05,0.006358706,characterized,cytochrome b-c1 complex subunit 6 mitochondrial,genome,1,1,triploid_desiccation
LOC105347974,18.62879014,0.657891636,0.259961555,0.000619131,0.026339933,characterized,G2/mitotic-specific cyclin-B3,genome,1,1,triploid_desiccation
LOC105329022,35.62234398,0.658818869,0.301937967,0.001350366,0.043066012,characterized,centromere protein S,genome,1,1,triploid_desiccation
LOC105330746,795.7095623,0.66063587,0.127073367,1.45E-08,5.54E-06,characterized,nuclear factor of activated T-cells 5,genome,1,1,triploid_desiccation
LOC105347908,17.20413496,0.663000412,0.251031329,0.000467411,0.021724763,characterized,ras-like protein family member 12,genome,1,1,triploid_desiccation
LOC105333883,210.8206264,0.666063668,0.149847942,6.13E-07,0.000116775,characterized,inactive selenide water dikinase-like protein,genome,1,1,triploid_desiccation
LOC117692149,470.6723414,0.676004045,0.291688647,0.000971016,0.035325412,characterized,placenta-specific gene 8 protein-like,genome,1,1,triploid_desiccation
LOC105335437,130.278337,0.676198531,0.112709288,1.41E-10,7.79E-08,characterized,terminal nucleotidyltransferase 5C,genome,1,1,triploid_desiccation
LOC105322231,103.1614439,0.67668044,0.314608085,0.001405462,0.044019226,characterized,E3 ubiquitin-protein ligase TRIM71-like isoform X2,genome,1,1,triploid_desiccation
LOC105325155,12.0991234,0.679852082,0.330879175,0.001768776,0.049930033,characterized,transmembrane protein 101,genome,1,1,triploid_desiccation
LOC105321016,81.75551836,0.680670929,0.138057802,5.87E-08,1.70E-05,characterized,protein canopy homolog 3,genome,1,1,triploid_desiccation
LOC105345957,20.02915924,0.682134695,0.302583711,0.001143001,0.039082713,characterized,5'(3')-deoxyribonucleotidase cytosolic type isoform X1,genome,1,1,triploid_desiccation
LOC105329696,162.7211433,0.682895161,0.247266622,0.000308233,0.016162411,characterized,histidine triad nucleotide-binding protein 1,genome,1,1,triploid_desiccation
LOC105318515,12.70330169,0.685976244,0.309692036,0.001246454,0.04090634,characterized,poly(U)-specific endoribonuclease-A,genome,1,1,triploid_desiccation
LOC105342786,216.9675014,0.686676003,0.138217354,4.69E-08,1.49E-05,characterized,tyramine beta-hydroxylase isoform X2,genome,1,1,triploid_desiccation
LOC105333050,81.70983055,0.687142182,0.226561171,0.000137116,0.008999779,characterized,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,genome,1,1,triploid_desiccation
LOC105329337,26.18369562,0.695283038,0.224924832,0.000110084,0.00762548,characterized,DNA-directed RNA polymerase II subunit RPB9,genome,1,1,triploid_desiccation
LOC105340169,45.19649613,0.696433902,0.303909765,0.001006748,0.036066175,characterized,anaphase-promoting complex subunit 15,genome,1,1,triploid_desiccation
LOC105340320,33.62745799,0.70214992,0.219308291,7.97E-05,0.006005355,characterized,serine/threonine-protein kinase SBK1 isoform X1,genome,1,1,triploid_desiccation
LOC105340727,138.2819911,0.703564689,0.176168622,4.15E-06,0.000595088,characterized,transcription factor SOX-11,genome,1,1,triploid_desiccation
LOC105326394,26.81099867,0.704997351,0.244068185,0.00021435,0.012535108,characterized,tetratricopeptide repeat protein 38,genome,1,1,triploid_desiccation
LOC105338502,11.02280564,0.715895772,0.255692118,0.000273007,0.014922642,characterized,Werner syndrome ATP-dependent helicase homolog,genome,1,1,triploid_desiccation
LOC105329715,243.0362178,0.719421468,0.144415028,4.14E-08,1.37E-05,characterized,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit isoform X2,genome,1,1,triploid_desiccation
LOC105321516,21.55955929,0.72311833,0.288178768,0.000575567,0.025044814,characterized,microsomal glutathione S-transferase 3,genome,1,1,triploid_desiccation
LOC105344084,29.71450381,0.727951657,0.181556167,3.66E-06,0.000536164,characterized,snRNA-activating protein complex subunit 3,genome,1,1,triploid_desiccation
LOC105325280,10.86892055,0.729493585,0.339542766,0.001390482,0.043722149,characterized,endoribonuclease LACTB2,genome,1,1,triploid_desiccation
LOC105347893,46.04993216,0.737146281,0.251601993,0.000176755,0.010878844,characterized,28S ribosomal protein S27 mitochondrial,genome,1,1,triploid_desiccation
LOC105317370,18.21351476,0.73748764,0.304403261,0.000704484,0.028501237,characterized,prostaglandin E2 receptor EP4 subtype,genome,1,1,triploid_desiccation
LOC105340832,31.20555666,0.737796771,0.239640778,0.00010787,0.007499761,characterized,stAR-related lipid transfer protein 5 isoform X1,genome,1,1,triploid_desiccation
LOC105329480,114.632451,0.738524146,0.161889381,3.26E-07,7.08E-05,characterized,calmodulin-A isoform X2,genome,1,1,triploid_desiccation
LOC105327666,23.3461476,0.744955411,0.27104712,0.00029711,0.01585849,characterized,GDP-fucose protein O-fucosyltransferase 1,genome,1,1,triploid_desiccation
LOC105338127,10.23399284,0.748809462,0.311688224,0.000784403,0.030767146,characterized,vitamin K epoxide reductase complex subunit 1-like protein 1,genome,1,1,triploid_desiccation
LOC105335477,151.0863368,0.752153131,0.307421979,0.000647141,0.026792353,characterized,collagen alpha-1(IX) chain,genome,1,1,triploid_desiccation
LOC105333724,33.77228546,0.752503711,0.159693906,1.59E-07,4.03E-05,characterized,TLC domain-containing protein 4-B-like,genome,1,1,triploid_desiccation
LOC105339279,12.88719209,0.754285205,0.345195926,0.001215769,0.040537155,characterized,zinc finger protein 423,genome,1,1,triploid_desiccation
LOC105326474,394.6253336,0.754965751,0.234726881,7.07E-05,0.005483546,characterized,histone H1-delta,genome,1,1,triploid_desiccation
LOC105324486,21.92175469,0.769222733,0.388274583,0.001751851,0.049676365,characterized,heme-binding protein 2 isoform X1,genome,1,1,triploid_desiccation
LOC105325358,223.0104642,0.772186051,0.185863008,1.93E-06,0.000306964,characterized,ATP-dependent RNA helicase DEAH12 chloroplastic,genome,1,1,triploid_desiccation
LOC105340327,8.372668814,0.773816671,0.321603536,0.000741956,0.029571115,characterized,ADPATP carrier protein 3-like,genome,1,1,triploid_desiccation
LOC105341070,272.9573177,0.777018706,0.189531255,2.46E-06,0.000375902,characterized,DNA topoisomerase I mitochondrial isoform X1,genome,1,1,triploid_desiccation
LOC105322850,36.03694491,0.781726071,0.205402864,7.99E-06,0.000980819,characterized,protein BANP isoform X1,genome,1,1,triploid_desiccation
LOC105338108,182.143293,0.782073449,0.165120121,1.30E-07,3.39E-05,characterized,high mobility group protein HMGI-C,genome,1,1,triploid_desiccation
LOC105329061,77.74786391,0.782691583,0.189543491,2.16E-06,0.000341257,characterized,endoplasmic reticulum resident protein 29,genome,1,1,triploid_desiccation
LOC105325905,92.39878146,0.786202037,0.185474049,1.33E-06,0.00022454,characterized,developmentally-regulated GTP-binding protein 1,genome,1,1,triploid_desiccation
LOC105317591,128.84991,0.798483273,0.148873987,5.13E-09,2.24E-06,characterized,fatty acid-binding protein brain,genome,1,1,triploid_desiccation
LOC105345448,163.550732,0.801753469,0.188706071,1.26E-06,0.000216851,characterized,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,genome,1,1,triploid_desiccation
LOC105334360,23.01067088,0.809851373,0.203239801,4.01E-06,0.00057888,characterized,phytanoyl-CoA dioxygenase domain-containing protein 1,genome,1,1,triploid_desiccation
LOC105326938,210.7598177,0.851174111,0.135838202,2.25E-11,1.46E-08,characterized,buccalin-like,genome,1,1,triploid_desiccation
LOC105331512,28.05575666,0.854733377,0.255012339,4.11E-05,0.00357604,characterized,somatostatin receptor type 2-like,genome,1,1,triploid_desiccation
LOC117683018,35.66598199,0.86008461,0.244606212,2.29E-05,0.002266769,characterized,tripartite motif-containing protein 2-like,genome,1,1,triploid_desiccation
LOC117691620,16.97548826,0.866580544,0.255500799,3.62E-05,0.003310284,characterized,E3 ubiquitin-protein ligase TRIM71-like,genome,1,1,triploid_desiccation
LOC105339842,22.2405192,0.873384329,0.232900015,9.25E-06,0.001098766,characterized,leucine-rich repeat-containing protein 20 isoform X1,genome,1,1,triploid_desiccation
LOC105329941,74.2824071,0.873711634,0.28551625,0.000102737,0.007250283,characterized,fibulin-2-like,genome,1,1,triploid_desiccation
LOC105325843,181.3617209,0.880133295,0.135706418,5.18E-12,3.89E-09,characterized,peptidyl-prolyl cis-trans isomerase B,genome,1,1,triploid_desiccation
LOC105322320,141.2973064,0.883668878,0.195160728,3.27E-07,7.08E-05,characterized,protein disulfide-isomerase A4 isoform X2,genome,1,1,triploid_desiccation
LOC105341388,56.22049992,0.899104186,0.178913321,2.90E-08,9.90E-06,characterized,protein disulfide-isomerase A6 isoform X1,genome,1,1,triploid_desiccation
LOC105319190,329.3432979,0.924080078,0.174736079,7.01E-09,2.93E-06,characterized,PRELI domain-containing protein 1 mitochondrial,genome,1,1,triploid_desiccation
LOC105318430,51.64007119,0.925152445,0.338532484,0.000257496,0.014343388,characterized,receptor-type tyrosine-protein phosphatase T,genome,1,1,triploid_desiccation
LOC105342759,16.95251257,0.931298784,0.312954983,0.000131919,0.008781472,characterized,acetylcholine receptor subunit beta-type unc-29-like,genome,1,1,triploid_desiccation
LOC105346193,18.67050147,0.950277198,0.257965717,1.21E-05,0.001330367,characterized,transcription factor E4F1,genome,1,1,triploid_desiccation
LOC105347347,1346.554472,0.953655584,0.160975509,1.80E-10,9.64E-08,characterized,tubulin alpha-1A chain,genome,1,1,triploid_desiccation
LOC105321876,63.11780581,0.963849309,0.185893471,1.14E-08,4.47E-06,characterized,coiled-coil domain-containing protein 12,genome,1,1,triploid_desiccation
LOC105340370,642.5892499,0.964602073,0.201683462,9.45E-08,2.57E-05,characterized,78 kDa glucose-regulated protein precursor,genome,1,1,triploid_desiccation
LOC105328478,53.35327165,0.993199284,0.297045357,3.84E-05,0.00344642,characterized,cdc42 homolog,genome,1,1,triploid_desiccation
LOC105342698,198.4266239,0.99604837,0.197957409,2.63E-08,9.15E-06,characterized,probable splicing factor arginine/serine-rich 5,genome,1,1,triploid_desiccation
LOC105334814,208.0571236,0.99932265,0.425464039,0.00066888,0.027531587,characterized,baculoviral IAP repeat-containing protein 3 isoform X2,genome,1,1,triploid_desiccation
LOC105323601,23.30712494,1.001507895,0.283329371,1.99E-05,0.00202845,characterized,elastase-1,genome,1,1,triploid_desiccation
LOC105325538,32.21445691,1.014309866,0.224111955,3.28E-07,7.08E-05,characterized,caveolin-1,genome,1,1,triploid_desiccation
LOC117688331,38.78647821,1.02562354,0.408351,0.000440853,0.021057729,characterized,homeobox protein engrailed-1-B-like,genome,1,1,triploid_desiccation
LOC105322271,276.4236382,1.026983161,0.183116167,1.12E-09,5.27E-07,characterized,transforming growth factor-beta-induced protein ig-h3,genome,1,1,triploid_desiccation
LOC105348733,11.07365284,1.029616958,0.323433193,6.81E-05,0.005327691,characterized,G2/mitotic-specific cyclin-A,genome,1,1,triploid_desiccation
LOC105326121,64.25787162,1.031212137,0.192272794,4.47E-09,2.00E-06,characterized,cysteine-rich with EGF-like domain protein 2-B isoform X2,genome,1,1,triploid_desiccation
LOC117686975,11.66179098,1.075160145,0.291792369,1.13E-05,0.00127253,characterized,toll-like receptor 4,genome,1,1,triploid_desiccation
LOC105322366,9.824714697,1.082138162,0.546978243,0.001421899,0.044265144,characterized,laccase-2,genome,1,1,triploid_desiccation
LOC105341456,58.18471655,1.104389374,0.379819778,0.000142774,0.009210141,characterized,phenazine biosynthesis-like domain-containing protein isoform X1,genome,1,1,triploid_desiccation
LOC105318217,28.22085222,1.131432673,0.369373169,8.77E-05,0.006405585,characterized,potassium voltage-gated channel protein Shaw,genome,1,1,triploid_desiccation
LOC105342400,146.0638068,1.145380051,0.164329931,1.76E-13,1.95E-10,characterized,serine/arginine-rich splicing factor 4,genome,1,1,triploid_desiccation
LOC105327547,255.5177148,1.172349677,0.315596162,8.94E-06,0.001069945,characterized,metalloproteinase inhibitor 3,genome,1,1,triploid_desiccation
LOC117688435,18.565613,1.175200812,0.463389609,0.000377338,0.01869024,characterized,endothelin-converting enzyme 1-like,genome,1,1,triploid_desiccation
LOC105325921,9.067596939,1.175380952,0.422464717,0.000204924,0.012096973,characterized,protein-lysine methyltransferase METTL21D isoform X2,genome,1,1,triploid_desiccation
LOC105318831,34.11589572,1.208554376,0.473716154,0.000366755,0.018261887,characterized,epithelial membrane protein 3,genome,1,1,triploid_desiccation
LOC105324300,87.53504512,1.210164229,0.432608185,0.000191468,0.011647274,characterized,D-beta-hydroxybutyrate dehydrogenase,genome,1,1,triploid_desiccation
LOC105325416,281.331677,1.236945409,0.319369037,4.88E-06,0.000668968,characterized,inactive rhomboid protein 2 isoform X2,genome,1,1,triploid_desiccation
LOC105346358,159.0675923,1.248478508,0.293513853,9.65E-07,0.000175856,characterized,frizzled-10,genome,1,1,triploid_desiccation
LOC105329944,27.46285678,1.263769015,0.654763789,0.00136944,0.04320889,characterized,multiple epidermal growth factor-like domains protein 10 isoform X1,genome,1,1,triploid_desiccation
LOC117687741,57.8295802,1.316707108,0.553757414,0.000538352,0.023869289,characterized,serine-rich adhesin for platelets-like isoform X2,genome,1,1,triploid_desiccation
LOC105327113,44.77084923,1.346775557,0.566526155,0.000531529,0.0237402,characterized,twinkle protein mitochondrial-like,genome,1,1,triploid_desiccation
LOC105328403,16.9274421,1.370395087,0.523996122,0.000293028,0.015716356,characterized,tripartite motif-containing protein 3,genome,1,1,triploid_desiccation
LOCNA.14,1357.993382,1.411789606,0.180779876,2.90E-16,3.89E-13,characterized,NA,NA,1,1,triploid_desiccation
LOC105326635,31.57593691,1.502600588,0.520467443,0.000134329,0.008910341,characterized,basic salivary proline-rich protein 4,genome,1,1,triploid_desiccation
LOC117692728,55.58968781,1.619056725,0.330230475,4.23E-08,1.37E-05,characterized,carbohydrate sulfotransferase 4-like isoform X2,genome,1,1,triploid_desiccation
LOC105337952,26.84678862,1.632111516,0.325436623,2.46E-08,8.71E-06,characterized,centromere protein T isoform X1,genome,1,1,triploid_desiccation
LOC105337372,10.55576733,1.633292681,0.535889115,8.59E-05,0.006358706,characterized,C1q-related factor,genome,1,1,triploid_desiccation
LOC105329206,31.61703101,1.708463591,0.424374491,2.31E-06,0.000355681,characterized,alpha-12-mannosyltransferase ALG9,genome,1,1,triploid_desiccation
LOC105324591,21.85106085,1.756055353,0.759039796,0.000573883,0.025044814,characterized,multiple epidermal growth factor-like domains protein 11 isoform X1,genome,1,1,triploid_desiccation
LOC105343643,134.5129709,2.007564306,0.675896829,9.72E-05,0.006960924,characterized,complement C1q tumor necrosis factor-related protein 7,genome,1,1,triploid_desiccation
LOC117686792,13.88679946,2.073607942,0.819578015,0.000330535,0.01687378,characterized,multiple epidermal growth factor-like domains protein 11,genome,1,1,triploid_desiccation
LOC105348306,42.1612837,2.090425731,0.769546064,0.000198315,0.011893849,characterized,transmembrane protein 234 homolog,genome,1,1,triploid_desiccation
LOC105318237,150.8614528,2.123814764,0.689595187,6.81E-05,0.005327691,characterized,trichohyalin isoform X1,genome,1,1,triploid_desiccation
LOC117680708,54.46762194,2.137262288,0.215694348,2.23E-24,5.99E-21,characterized,serine/arginine-rich splicing factor 1-like,genome,1,1,triploid_desiccation
LOC105343637,51.55559801,2.386816716,0.888091582,0.000197951,0.011893849,characterized,complement C1q tumor necrosis factor-related protein 2,genome,1,1,triploid_desiccation
LOC105319646,47.63174559,2.48842464,0.512763384,5.01E-08,1.57E-05,characterized,C-type lectin domain family 4 member M isoform X7,genome,1,1,triploid_desiccation
LOC117688712,23.72298584,3.002627697,0.74601185,2.22E-06,0.000346604,characterized,multiple epidermal growth factor-like domains protein 6,genome,1,1,triploid_desiccation
LOC117680358,170.7443577,3.083198603,0.593133849,8.29E-09,3.31E-06,characterized,baculoviral IAP repeat-containing protein 2-like,genome,1,1,triploid_desiccation
LOC105327005,50.27166285,3.203251482,0.729845673,4.35E-07,8.98E-05,characterized,transient receptor potential cation channel subfamily M member 2-like,genome,1,1,triploid_desiccation
LOC105334580,625.7048187,3.375002502,0.53300627,1.04E-11,6.95E-09,characterized,BAG family molecular chaperone regulator 3,genome,1,1,triploid_desiccation
LOC105343216,82.8715662,3.383056561,0.520587478,3.46E-12,2.92E-09,characterized,heat shock protein 27,genome,1,1,triploid_desiccation
LOC105334234,439.5034776,3.939517369,0.591254067,1.16E-12,1.14E-09,characterized,heat shock protein 70 B2,genome,1,1,triploid_desiccation
LOC105346578,241.7791164,4.685712865,0.686742287,3.74E-13,3.90E-10,characterized,major egg antigen,genome,1,1,triploid_desiccation
LOC105322484,589.0701691,5.685651401,0.552522583,3.64E-26,3.41E-22,characterized,heat shock protein 68-like,genome,1,1,triploid_desiccation
LOC105348305,3543.804446,8.017245708,0.805581421,1.09E-24,3.42E-21,characterized,heat shock protein 68-like,genome,1,1,triploid_desiccation
LOC117680673,2524.450409,8.166672508,0.802551548,1.16E-25,7.28E-22,characterized,heat shock protein 68-like,genome,1,1,triploid_desiccation
LOC105348304,2419.326404,8.180587729,0.817988932,5.86E-25,2.20E-21,characterized,heat shock protein 68,genome,1,1,triploid_desiccation
LOC105334510,2619.367983,8.567277444,0.812311204,2.10E-27,3.94E-23,characterized,heat shock protein 68,genome,1,1,triploid_desiccation
LOC105321796,16.28368928,-2.905846553,0.602638284,5.18E-08,1.59E-05,uncharacterized,uncharacterized protein LOC105321796,genome,1,-1,triploid_desiccation
LOC105333611,12.4957532,-2.662753437,0.47169326,7.76E-10,3.74E-07,uncharacterized,uncharacterized protein LOC105333611,genome,1,-1,triploid_desiccation
LOC105338481,35.85795812,-2.508468648,0.495422194,1.86E-08,6.85E-06,uncharacterized,uncharacterized protein LOC105338481,genome,1,-1,triploid_desiccation
LOC117681275,50.29874953,-2.417886968,0.698751631,1.87E-05,0.001943915,uncharacterized,uncharacterized protein LOC117681275,genome,1,-1,triploid_desiccation
LOC117686729,24.82480196,-2.015376327,0.626922684,4.34E-05,0.003690183,uncharacterized,uncharacterized protein LOC117686729,genome,1,-1,triploid_desiccation
LOC117684302,143.5919075,-1.976212122,0.548619313,1.11E-05,0.001263866,uncharacterized,uncharacterized protein LOC117684302,genome,1,-1,triploid_desiccation
LOC105329030,26.19223974,-1.814137748,0.501283923,1.18E-05,0.001305919,uncharacterized,uncharacterized protein LOC105329030,genome,1,-1,triploid_desiccation
LOC117683053,65.7869803,-1.798559507,0.569256669,5.41E-05,0.004373461,uncharacterized,uncharacterized protein LOC117683053,genome,1,-1,triploid_desiccation
LOC117690801,31.99978456,-1.771565243,0.557985673,5.27E-05,0.004298289,uncharacterized,uncharacterized protein LOC117690801 isoform X1,genome,1,-1,triploid_desiccation
LOC109617704,20.68549693,-1.765193344,0.649030713,0.000213625,0.012531768,uncharacterized,uncharacterized protein LOC109617704,genome,1,-1,triploid_desiccation
LOC105341927,736.3319408,-1.649284577,0.404386613,1.86E-06,0.000299017,uncharacterized,uncharacterized protein LOC105341927 isoform X1,genome,1,-1,triploid_desiccation
LOC105322914,124.3139438,-1.451045891,0.487428994,0.000103623,0.007284363,uncharacterized,uncharacterized protein LOC105322914,genome,1,-1,triploid_desiccation
LOC105330378,12.57218744,-1.413382106,0.434590774,4.14E-05,0.003578211,uncharacterized,uncharacterized protein LOC105330378 isoform X1,genome,1,-1,triploid_desiccation
LOC105345896,30.36645052,-1.397048695,0.59112642,0.000551513,0.024245913,uncharacterized,uncharacterized protein LOC105345896,genome,1,-1,triploid_desiccation
LOC105326091,36.45651986,-1.29470927,0.246089733,7.25E-09,2.96E-06,uncharacterized,uncharacterized protein LOC105326091 isoform X1,genome,1,-1,triploid_desiccation
LOC117681326,343.1751127,-1.266864515,0.299120477,1.03E-06,0.000185796,uncharacterized,uncharacterized protein LOC117681326,genome,1,-1,triploid_desiccation
LOC117690074,20.35374907,-1.207873063,0.496266369,0.000500551,0.023086854,uncharacterized,uncharacterized protein LOC117690074 isoform X1,genome,1,-1,triploid_desiccation
LOC105326965,12.24061525,-1.195099521,0.410012523,0.000144052,0.00926077,uncharacterized,uncharacterized protein LOC105326965,genome,1,-1,triploid_desiccation
LOC105322925,105.7989358,-1.189690595,0.339191923,1.91E-05,0.001973557,uncharacterized,uncharacterized protein LOC105322925,genome,1,-1,triploid_desiccation
LOC105328223,26.66168755,-1.188003619,0.304356465,4.24E-06,0.000600446,uncharacterized,uncharacterized protein DDB_G0271670,genome,1,-1,triploid_desiccation
LOC105336849,13.19718858,-1.169190943,0.48702646,0.000572999,0.025044814,uncharacterized,uncharacterized protein LOC105336849 isoform X1,genome,1,-1,triploid_desiccation
LOC105335840,64.93118754,-1.153252873,0.631176351,0.001701299,0.049254169,uncharacterized,uncharacterized protein LOC105335840 isoform X3,genome,1,-1,triploid_desiccation
LOC105334781,142.0373507,-1.105746386,0.227338685,5.89E-08,1.70E-05,uncharacterized,uncharacterized protein LOC105334781,genome,1,-1,triploid_desiccation
LOC105340898,75.00353431,-1.080882501,0.27953453,5.17E-06,0.000697658,uncharacterized,uncharacterized protein LOC105340898 isoform X1,genome,1,-1,triploid_desiccation
LOC105340509,40.78048094,-1.056768488,0.241604068,6.16E-07,0.000116775,uncharacterized,uncharacterized protein LOC105340509,genome,1,-1,triploid_desiccation
LOC105323180,20.72489676,-1.048844598,0.299781629,2.14E-05,0.002161663,uncharacterized,uncharacterized protein LOC105323180,genome,1,-1,triploid_desiccation
LOC105343515,45.25164108,-1.037137608,0.48691754,0.001048295,0.036989848,uncharacterized,uncharacterized protein LOC105343515 isoform X1,genome,1,-1,triploid_desiccation
LOC105319951,39.2257388,-0.959851183,0.272295496,1.93E-05,0.001984389,uncharacterized,uncharacterized protein LOC105319951,genome,1,-1,triploid_desiccation
LOC105326445,959.969126,-0.938856714,0.294611117,6.71E-05,0.005288574,uncharacterized,uncharacterized protein LOC105326445,genome,1,-1,triploid_desiccation
LOC105343557,60.45995783,-0.93379854,0.196988801,1.15E-07,3.04E-05,uncharacterized,uncharacterized protein LOC105343557 isoform X1,genome,1,-1,triploid_desiccation
LOC109618985,90.30326036,-0.921100868,0.297167493,8.67E-05,0.006358706,uncharacterized,uncharacterized protein LOC109618985 isoform X2,genome,1,-1,triploid_desiccation
LOC105321564,107.064699,-0.91539452,0.154838545,2.09E-10,1.09E-07,uncharacterized,uncharacterized protein LOC105321564 isoform X1,genome,1,-1,triploid_desiccation
LOC109618707,14.44649326,-0.910886187,0.366932708,0.000530861,0.0237402,uncharacterized,uncharacterized protein LOC109618707,genome,1,-1,triploid_desiccation
LOC105326685,149.3623779,-0.893061169,0.160697175,1.57E-09,7.21E-07,uncharacterized,uncharacterized protein LOC105326685,genome,1,-1,triploid_desiccation
LOC105341340,52.4833399,-0.879366529,0.229343673,6.74E-06,0.000866192,uncharacterized,uncharacterized protein LOC105341340,genome,1,-1,triploid_desiccation
LOC105334262,8.208727261,-0.867073184,0.402082588,0.001240555,0.04090634,uncharacterized,uncharacterized protein LOC105334262,genome,1,-1,triploid_desiccation
LOC105346834,17.55255145,-0.861790794,0.448609223,0.001776195,0.049982245,uncharacterized,uncharacterized protein LOC105346834,genome,1,-1,triploid_desiccation
LOC105339577,469.6650163,-0.861253077,0.272682024,7.49E-05,0.00571687,uncharacterized,uncharacterized protein LOC105339577 isoform X2,genome,1,-1,triploid_desiccation
LOC109620110,791.7493956,-0.860684382,0.375322056,0.000826992,0.031489448,uncharacterized,uncharacterized protein LOC109620110,genome,1,-1,triploid_desiccation
LOC105320283,187.2974464,-0.82777702,0.223915733,1.14E-05,0.001286139,uncharacterized,uncharacterized protein LOC105320283,genome,1,-1,triploid_desiccation
LOC105337111,60.95808064,-0.825718745,0.160273065,1.64E-08,6.15E-06,uncharacterized,uncharacterized protein LOC105337111,genome,1,-1,triploid_desiccation
LOC105341149,34.251687,-0.803688248,0.341078662,0.000784316,0.030767146,uncharacterized,uncharacterized protein LOC105341149,genome,1,-1,triploid_desiccation
LOC105346245,24.12400556,-0.791588612,0.26422367,0.00014009,0.009068191,uncharacterized,uncharacterized protein LOC105346245 isoform X2,genome,1,-1,triploid_desiccation
LOC117690362,35.38658801,-0.774246977,0.32591489,0.000754542,0.029882424,uncharacterized,uncharacterized protein LOC117690362 isoform X1,genome,1,-1,triploid_desiccation
LOC105322056,118.7008078,-0.772365772,0.144932084,6.61E-09,2.82E-06,uncharacterized,uncharacterized protein LOC105322056,genome,1,-1,triploid_desiccation
LOC117680503,36.37780202,-0.771824229,0.306407455,0.000532422,0.0237402,uncharacterized,uncharacterized protein LOC117680503,genome,1,-1,triploid_desiccation
LOC105347043,31.96793909,-0.76896562,0.301888852,0.000489802,0.0226467,uncharacterized,uncharacterized protein YMR196W,genome,1,-1,triploid_desiccation
LOC117688048,28.75899443,-0.754667793,0.350937442,0.001294794,0.04176266,uncharacterized,uncharacterized protein LOC117688048 isoform X1,genome,1,-1,triploid_desiccation
LOC105335574,97.02561227,-0.738291918,0.178832303,2.27E-06,0.000352869,uncharacterized,uncharacterized protein LOC105335574 isoform X1,genome,1,-1,triploid_desiccation
LOC105318489,36.6774887,-0.714701794,0.235224619,0.000130907,0.008745164,uncharacterized,uncharacterized protein LOC105318489,genome,1,-1,triploid_desiccation
LOC105325334,20.00280087,-0.713510517,0.234396383,0.00013602,0.008959167,uncharacterized,uncharacterized protein LOC105325334,genome,1,-1,triploid_desiccation
LOC117681051,14.23028837,-0.712573058,0.312322938,0.001057788,0.037115518,uncharacterized,uncharacterized protein LOC117681051,genome,1,-1,triploid_desiccation
LOC105329329,232.0042763,-0.705192783,0.167988313,1.69E-06,0.00027525,uncharacterized,uncharacterized protein LOC105329329,genome,1,-1,triploid_desiccation
LOC105347323,70.58658526,-0.701515249,0.207506784,4.28E-05,0.003649818,uncharacterized,uncharacterized protein LOC105347323,genome,1,-1,triploid_desiccation
LOC105330962,16.93952784,-0.692060052,0.242574967,0.000238564,0.013448413,uncharacterized,uncharacterized protein LOC105330962,genome,1,-1,triploid_desiccation
LOC105339048,192.2142153,-0.689071353,0.330021786,0.001546407,0.046821213,uncharacterized,uncharacterized protein LOC105339048 isoform X2,genome,1,-1,triploid_desiccation
LOC105317232,61.81005493,-0.667756285,0.200276976,5.31E-05,0.004312936,uncharacterized,uncharacterized protein LOC105317232,genome,1,-1,triploid_desiccation
LOC105336991,33.39736787,-0.662748196,0.264378322,0.00062958,0.026556438,uncharacterized,uncharacterized protein LOC105336991,genome,1,-1,triploid_desiccation
LOC105346110,14.19296286,-0.662617084,0.257907222,0.000533823,0.023746269,uncharacterized,uncharacterized protein LOC105346110,genome,1,-1,triploid_desiccation
LOC117685254,21.45916628,-0.657246941,0.274323117,0.000850248,0.032244158,uncharacterized,uncharacterized protein LOC117685254,genome,1,-1,triploid_desiccation
LOC117680490,37.89265676,-0.656584186,0.249287411,0.000452424,0.021338969,uncharacterized,uncharacterized protein LOC117680490 isoform X3,genome,1,-1,triploid_desiccation
LOC105335727,31.60484786,-0.649081576,0.175137715,1.42E-05,0.001543614,uncharacterized,uncharacterized protein LOC105335727 isoform X1,genome,1,-1,triploid_desiccation
LOC105329123,52.8610526,-0.632836463,0.204180151,0.000123641,0.008379048,uncharacterized,uncharacterized protein LOC105329123,genome,1,-1,triploid_desiccation
LOC105344227,21.26366605,-0.628771468,0.207912777,0.000161916,0.010064533,uncharacterized,uncharacterized protein LOC105344227,genome,1,-1,triploid_desiccation
